date,window,score,regime
1988-04-29,full,57.82,cool
1988-04-29,rolling20y,66.63,warm
1988-05-02,full,57.01,cool
1988-05-02,rolling20y,66.13,warm
1988-05-03,full,57.32,cool
1988-05-03,rolling20y,66.43,warm
1988-05-04,full,57.25,cool
1988-05-04,rolling20y,66.36,warm
1988-05-05,full,57.25,cool
1988-05-05,rolling20y,66.36,warm
1988-05-06,full,57.16,cool
1988-05-06,rolling20y,66.27,warm
1988-05-09,full,57.61,cool
1988-05-09,rolling20y,66.73,warm
1988-05-10,full,57.7,cool
1988-05-10,rolling20y,66.81,warm
1988-05-11,full,57.45,cool
1988-05-11,rolling20y,66.57,warm
1988-05-12,full,57.53,cool
1988-05-12,rolling20y,66.64,warm
1988-05-13,full,57.45,cool
1988-05-13,rolling20y,66.57,warm
1988-05-16,full,57.62,cool
1988-05-16,rolling20y,66.74,warm
1988-05-17,full,57.25,cool
1988-05-17,rolling20y,66.36,warm
1988-05-18,full,57.07,cool
1988-05-18,rolling20y,66.18,warm
1988-05-19,full,57.16,cool
1988-05-19,rolling20y,66.27,warm
1988-05-20,full,57.16,cool
1988-05-20,rolling20y,66.27,warm
1988-05-23,full,57.39,cool
1988-05-23,rolling20y,66.51,warm
1988-05-24,full,57.63,cool
1988-05-24,rolling20y,66.75,warm
1988-05-25,full,58.14,cool
1988-05-25,rolling20y,67.25,warm
1988-05-26,full,58.51,cool
1988-05-26,rolling20y,67.62,warm
1988-05-27,full,58.32,cool
1988-05-27,rolling20y,67.43,warm
1988-05-30,full,58.32,cool
1988-05-30,rolling20y,67.43,warm
1988-05-31,full,58.44,cool
1988-05-31,rolling20y,67.55,warm
1988-06-01,full,59.71,cool
1988-06-01,rolling20y,68.68,warm
1988-06-02,full,59.71,cool
1988-06-02,rolling20y,68.68,warm
1988-06-03,full,59.92,cool
1988-06-03,rolling20y,68.89,warm
1988-06-06,full,59.78,cool
1988-06-06,rolling20y,68.75,warm
1988-06-07,full,59.42,cool
1988-06-07,rolling20y,68.39,warm
1988-06-08,full,59.57,cool
1988-06-08,rolling20y,68.55,warm
1988-06-09,full,59.34,cool
1988-06-09,rolling20y,68.32,warm
1988-06-10,full,59.78,cool
1988-06-10,rolling20y,68.76,warm
1988-06-13,full,59.78,cool
1988-06-13,rolling20y,68.76,warm
1988-06-14,full,60.06,cool
1988-06-14,rolling20y,69.03,warm
1988-06-15,full,60.18,cool
1988-06-15,rolling20y,69.16,warm
1988-06-16,full,59.78,cool
1988-06-16,rolling20y,68.76,warm
1988-06-17,full,59.86,cool
1988-06-17,rolling20y,68.83,warm
1988-06-20,full,60.12,cool
1988-06-20,rolling20y,69.1,warm
1988-06-21,full,60.12,cool
1988-06-21,rolling20y,69.1,warm
1988-06-22,full,60.26,cool
1988-06-22,rolling20y,69.23,warm
1988-06-23,full,60.46,cool
1988-06-23,rolling20y,69.44,warm
1988-06-24,full,60.53,cool
1988-06-24,rolling20y,69.5,warm
1988-06-27,full,60.39,cool
1988-06-27,rolling20y,69.37,warm
1988-06-28,full,60.53,cool
1988-06-28,rolling20y,69.51,warm
1988-06-29,full,60.33,cool
1988-06-29,rolling20y,69.3,warm
1988-06-30,full,60.69,cool
1988-06-30,rolling20y,69.67,warm
1988-07-01,full,58.93,cool
1988-07-01,rolling20y,66.9,warm
1988-07-04,full,58.93,cool
1988-07-04,rolling20y,66.9,warm
1988-07-05,full,58.99,cool
1988-07-05,rolling20y,66.96,warm
1988-07-06,full,58.57,cool
1988-07-06,rolling20y,66.54,warm
1988-07-07,full,58.71,cool
1988-07-07,rolling20y,66.68,warm
1988-07-08,full,58.94,cool
1988-07-08,rolling20y,66.91,warm
1988-07-11,full,59.06,cool
1988-07-11,rolling20y,67.03,warm
1988-07-12,full,58.79,cool
1988-07-12,rolling20y,66.76,warm
1988-07-13,full,58.5,cool
1988-07-13,rolling20y,66.47,warm
1988-07-14,full,58.94,cool
1988-07-14,rolling20y,66.91,warm
1988-07-15,full,59.06,cool
1988-07-15,rolling20y,67.03,warm
1988-07-18,full,58.87,cool
1988-07-18,rolling20y,66.84,warm
1988-07-19,full,59.0,cool
1988-07-19,rolling20y,66.97,warm
1988-07-20,full,58.87,cool
1988-07-20,rolling20y,66.84,warm
1988-07-21,full,59.07,cool
1988-07-21,rolling20y,67.04,warm
1988-07-22,full,59.12,cool
1988-07-22,rolling20y,67.09,warm
1988-07-25,full,59.23,cool
1988-07-25,rolling20y,67.2,warm
1988-07-26,full,59.18,cool
1988-07-26,rolling20y,67.15,warm
1988-07-27,full,59.33,cool
1988-07-27,rolling20y,67.3,warm
1988-07-28,full,59.26,cool
1988-07-28,rolling20y,67.23,warm
1988-07-29,full,59.22,cool
1988-07-29,rolling20y,67.19,warm
1988-08-01,full,58.72,cool
1988-08-01,rolling20y,66.88,warm
1988-08-02,full,58.85,cool
1988-08-02,rolling20y,67.01,warm
1988-08-03,full,58.75,cool
1988-08-03,rolling20y,66.91,warm
1988-08-04,full,58.85,cool
1988-08-04,rolling20y,67.01,warm
1988-08-05,full,58.97,cool
1988-08-05,rolling20y,67.13,warm
1988-08-08,full,59.0,cool
1988-08-08,rolling20y,67.16,warm
1988-08-09,full,59.11,cool
1988-08-09,rolling20y,67.27,warm
1988-08-10,full,58.93,cool
1988-08-10,rolling20y,67.09,warm
1988-08-11,full,58.88,cool
1988-08-11,rolling20y,67.04,warm
1988-08-12,full,58.84,cool
1988-08-12,rolling20y,67.0,warm
1988-08-15,full,58.89,cool
1988-08-15,rolling20y,67.05,warm
1988-08-16,full,59.04,cool
1988-08-16,rolling20y,67.2,warm
1988-08-17,full,59.0,cool
1988-08-17,rolling20y,67.16,warm
1988-08-18,full,59.11,cool
1988-08-18,rolling20y,67.27,warm
1988-08-19,full,59.11,cool
1988-08-19,rolling20y,67.27,warm
1988-08-22,full,59.11,cool
1988-08-22,rolling20y,67.27,warm
1988-08-23,full,59.11,cool
1988-08-23,rolling20y,67.27,warm
1988-08-24,full,59.11,cool
1988-08-24,rolling20y,67.27,warm
1988-08-25,full,59.03,cool
1988-08-25,rolling20y,67.19,warm
1988-08-26,full,59.16,cool
1988-08-26,rolling20y,67.32,warm
1988-08-29,full,59.34,cool
1988-08-29,rolling20y,67.5,warm
1988-08-30,full,59.37,cool
1988-08-30,rolling20y,67.53,warm
1988-08-31,full,59.37,cool
1988-08-31,rolling20y,67.53,warm
1988-09-01,full,59.21,cool
1988-09-01,rolling20y,67.34,warm
1988-09-02,full,59.28,cool
1988-09-02,rolling20y,67.4,warm
1988-09-05,full,59.28,cool
1988-09-05,rolling20y,67.4,warm
1988-09-06,full,59.37,cool
1988-09-06,rolling20y,67.5,warm
1988-09-07,full,59.31,cool
1988-09-07,rolling20y,67.44,warm
1988-09-08,full,59.31,cool
1988-09-08,rolling20y,67.44,warm
1988-09-09,full,59.4,cool
1988-09-09,rolling20y,67.53,warm
1988-09-12,full,59.35,cool
1988-09-12,rolling20y,67.47,warm
1988-09-13,full,59.31,cool
1988-09-13,rolling20y,67.44,warm
1988-09-14,full,59.38,cool
1988-09-14,rolling20y,67.51,warm
1988-09-15,full,59.38,cool
1988-09-15,rolling20y,67.51,warm
1988-09-16,full,59.34,cool
1988-09-16,rolling20y,67.47,warm
1988-09-19,full,59.34,cool
1988-09-19,rolling20y,67.47,warm
1988-09-20,full,59.38,cool
1988-09-20,rolling20y,67.51,warm
1988-09-21,full,59.34,cool
1988-09-21,rolling20y,67.47,warm
1988-09-22,full,59.41,cool
1988-09-22,rolling20y,67.54,warm
1988-09-23,full,59.44,cool
1988-09-23,rolling20y,67.57,warm
1988-09-26,full,59.52,cool
1988-09-26,rolling20y,67.64,warm
1988-09-27,full,59.47,cool
1988-09-27,rolling20y,67.6,warm
1988-09-28,full,59.57,cool
1988-09-28,rolling20y,67.69,warm
1988-09-29,full,59.67,cool
1988-09-29,rolling20y,67.8,warm
1988-09-30,full,59.73,cool
1988-09-30,rolling20y,67.86,warm
1988-10-03,full,60.01,cool
1988-10-03,rolling20y,68.08,warm
1988-10-04,full,59.95,cool
1988-10-04,rolling20y,68.02,warm
1988-10-05,full,59.95,cool
1988-10-05,rolling20y,68.02,warm
1988-10-06,full,59.95,cool
1988-10-06,rolling20y,68.02,warm
1988-10-07,full,59.95,cool
1988-10-07,rolling20y,68.02,warm
1988-10-10,full,59.95,cool
1988-10-10,rolling20y,68.02,warm
1988-10-11,full,59.82,cool
1988-10-11,rolling20y,67.89,warm
1988-10-12,full,59.67,cool
1988-10-12,rolling20y,67.74,warm
1988-10-13,full,59.72,cool
1988-10-13,rolling20y,67.79,warm
1988-10-14,full,59.72,cool
1988-10-14,rolling20y,67.79,warm
1988-10-17,full,59.83,cool
1988-10-17,rolling20y,67.89,warm
1988-10-18,full,59.88,cool
1988-10-18,rolling20y,67.95,warm
1988-10-19,full,59.96,cool
1988-10-19,rolling20y,68.02,warm
1988-10-20,full,60.1,cool
1988-10-20,rolling20y,68.16,warm
1988-10-21,full,60.02,cool
1988-10-21,rolling20y,68.09,warm
1988-10-24,full,60.1,cool
1988-10-24,rolling20y,68.17,warm
1988-10-25,full,60.1,cool
1988-10-25,rolling20y,68.16,warm
1988-10-26,full,59.87,cool
1988-10-26,rolling20y,67.94,warm
1988-10-27,full,59.87,cool
1988-10-27,rolling20y,67.94,warm
1988-10-28,full,60.07,cool
1988-10-28,rolling20y,68.14,warm
1988-10-31,full,60.12,cool
1988-10-31,rolling20y,68.19,warm
1988-11-01,full,59.85,cool
1988-11-01,rolling20y,68.16,warm
1988-11-02,full,59.78,cool
1988-11-02,rolling20y,68.09,warm
1988-11-03,full,59.9,cool
1988-11-03,rolling20y,68.21,warm
1988-11-04,full,59.63,cool
1988-11-04,rolling20y,67.94,warm
1988-11-07,full,59.93,cool
1988-11-07,rolling20y,68.24,warm
1988-11-08,full,59.98,cool
1988-11-08,rolling20y,68.3,warm
1988-11-09,full,60.08,cool
1988-11-09,rolling20y,68.39,warm
1988-11-10,full,60.18,cool
1988-11-10,rolling20y,68.49,warm
1988-11-11,full,60.18,cool
1988-11-11,rolling20y,68.49,warm
1988-11-14,full,60.21,cool
1988-11-14,rolling20y,68.52,warm
1988-11-15,full,60.3,cool
1988-11-15,rolling20y,68.61,warm
1988-11-16,full,60.28,cool
1988-11-16,rolling20y,68.59,warm
1988-11-17,full,60.14,cool
1988-11-17,rolling20y,68.45,warm
1988-11-18,full,60.22,cool
1988-11-18,rolling20y,68.54,warm
1988-11-21,full,60.3,cool
1988-11-21,rolling20y,68.61,warm
1988-11-22,full,60.32,cool
1988-11-22,rolling20y,68.63,warm
1988-11-23,full,60.32,cool
1988-11-23,rolling20y,68.63,warm
1988-11-24,full,60.32,cool
1988-11-24,rolling20y,68.63,warm
1988-11-25,full,60.34,cool
1988-11-25,rolling20y,68.65,warm
1988-11-28,full,60.39,cool
1988-11-28,rolling20y,68.7,warm
1988-11-29,full,60.37,cool
1988-11-29,rolling20y,68.68,warm
1988-11-30,full,60.3,cool
1988-11-30,rolling20y,68.61,warm
1988-12-01,full,60.32,cool
1988-12-01,rolling20y,68.53,warm
1988-12-02,full,60.41,cool
1988-12-02,rolling20y,68.62,warm
1988-12-05,full,60.43,cool
1988-12-05,rolling20y,68.64,warm
1988-12-06,full,60.4,cool
1988-12-06,rolling20y,68.61,warm
1988-12-07,full,60.4,cool
1988-12-07,rolling20y,68.61,warm
1988-12-08,full,60.45,cool
1988-12-08,rolling20y,68.66,warm
1988-12-09,full,60.43,cool
1988-12-09,rolling20y,68.64,warm
1988-12-12,full,60.44,cool
1988-12-12,rolling20y,68.65,warm
1988-12-13,full,60.48,cool
1988-12-13,rolling20y,68.69,warm
1988-12-14,full,60.48,cool
1988-12-14,rolling20y,68.69,warm
1988-12-15,full,60.47,cool
1988-12-15,rolling20y,68.69,warm
1988-12-16,full,60.47,cool
1988-12-16,rolling20y,68.69,warm
1988-12-19,full,60.5,cool
1988-12-19,rolling20y,68.71,warm
1988-12-20,full,60.5,cool
1988-12-20,rolling20y,68.71,warm
1988-12-21,full,60.49,cool
1988-12-21,rolling20y,68.7,warm
1988-12-22,full,60.42,cool
1988-12-22,rolling20y,68.64,warm
1988-12-23,full,60.44,cool
1988-12-23,rolling20y,68.65,warm
1988-12-26,full,60.44,cool
1988-12-26,rolling20y,68.65,warm
1988-12-27,full,60.49,cool
1988-12-27,rolling20y,68.7,warm
1988-12-28,full,60.49,cool
1988-12-28,rolling20y,68.7,warm
1988-12-29,full,60.45,cool
1988-12-29,rolling20y,68.66,warm
1988-12-30,full,60.45,cool
1988-12-30,rolling20y,68.66,warm
1989-01-02,full,61.61,cool
1989-01-02,rolling20y,70.68,warm
1989-01-03,full,61.59,cool
1989-01-03,rolling20y,70.65,warm
1989-01-04,full,61.67,cool
1989-01-04,rolling20y,70.73,warm
1989-01-05,full,61.69,cool
1989-01-05,rolling20y,70.76,warm
1989-01-06,full,61.74,cool
1989-01-06,rolling20y,70.8,warm
1989-01-09,full,61.71,cool
1989-01-09,rolling20y,70.78,warm
1989-01-10,full,61.63,cool
1989-01-10,rolling20y,70.69,warm
1989-01-11,full,61.69,cool
1989-01-11,rolling20y,70.75,warm
1989-01-12,full,61.71,cool
1989-01-12,rolling20y,70.78,warm
1989-01-13,full,61.76,cool
1989-01-13,rolling20y,70.82,warm
1989-01-16,full,61.76,cool
1989-01-16,rolling20y,70.82,warm
1989-01-17,full,61.78,cool
1989-01-17,rolling20y,70.85,warm
1989-01-18,full,61.86,cool
1989-01-18,rolling20y,70.93,warm
1989-01-19,full,61.76,cool
1989-01-19,rolling20y,70.82,warm
1989-01-20,full,61.78,cool
1989-01-20,rolling20y,70.84,warm
1989-01-23,full,61.85,cool
1989-01-23,rolling20y,70.91,warm
1989-01-24,full,61.87,cool
1989-01-24,rolling20y,70.93,warm
1989-01-25,full,61.8,cool
1989-01-25,rolling20y,70.86,warm
1989-01-26,full,61.89,cool
1989-01-26,rolling20y,70.95,warm
1989-01-27,full,61.82,cool
1989-01-27,rolling20y,70.88,warm
1989-01-30,full,61.77,cool
1989-01-30,rolling20y,70.83,warm
1989-01-31,full,61.79,cool
1989-01-31,rolling20y,70.86,warm
1989-02-01,full,61.84,cool
1989-02-01,rolling20y,70.56,warm
1989-02-02,full,61.86,cool
1989-02-02,rolling20y,70.58,warm
1989-02-03,full,62.04,cool
1989-02-03,rolling20y,70.76,warm
1989-02-06,full,62.09,cool
1989-02-06,rolling20y,70.8,warm
1989-02-07,full,62.06,cool
1989-02-07,rolling20y,70.78,warm
1989-02-08,full,62.13,cool
1989-02-08,rolling20y,70.84,warm
1989-02-09,full,61.87,cool
1989-02-09,rolling20y,70.59,warm
1989-02-10,full,61.94,cool
1989-02-10,rolling20y,70.66,warm
1989-02-13,full,61.96,cool
1989-02-13,rolling20y,70.68,warm
1989-02-14,full,61.98,cool
1989-02-14,rolling20y,70.7,warm
1989-02-15,full,61.96,cool
1989-02-15,rolling20y,70.68,warm
1989-02-16,full,61.88,cool
1989-02-16,rolling20y,70.6,warm
1989-02-17,full,61.9,cool
1989-02-17,rolling20y,70.62,warm
1989-02-20,full,61.9,cool
1989-02-20,rolling20y,70.62,warm
1989-02-21,full,61.96,cool
1989-02-21,rolling20y,70.68,warm
1989-02-22,full,61.96,cool
1989-02-22,rolling20y,70.68,warm
1989-02-23,full,62.09,cool
1989-02-23,rolling20y,70.81,warm
1989-02-24,full,62.16,cool
1989-02-24,rolling20y,70.88,warm
1989-02-27,full,62.13,cool
1989-02-27,rolling20y,70.85,warm
1989-02-28,full,62.05,cool
1989-02-28,rolling20y,70.77,warm
1989-03-01,full,61.31,cool
1989-03-01,rolling20y,70.15,warm
1989-03-02,full,61.37,cool
1989-03-02,rolling20y,70.21,warm
1989-03-03,full,61.31,cool
1989-03-03,rolling20y,70.15,warm
1989-03-06,full,61.34,cool
1989-03-06,rolling20y,70.18,warm
1989-03-07,full,61.39,cool
1989-03-07,rolling20y,70.23,warm
1989-03-08,full,61.48,cool
1989-03-08,rolling20y,70.32,warm
1989-03-09,full,61.45,cool
1989-03-09,rolling20y,70.28,warm
1989-03-10,full,61.62,cool
1989-03-10,rolling20y,70.46,warm
1989-03-13,full,61.54,cool
1989-03-13,rolling20y,70.38,warm
1989-03-14,full,61.62,cool
1989-03-14,rolling20y,70.46,warm
1989-03-15,full,61.59,cool
1989-03-15,rolling20y,70.43,warm
1989-03-16,full,61.59,cool
1989-03-16,rolling20y,70.43,warm
1989-03-17,full,61.68,cool
1989-03-17,rolling20y,70.52,warm
1989-03-20,full,61.71,cool
1989-03-20,rolling20y,70.55,warm
1989-03-21,full,61.74,cool
1989-03-21,rolling20y,70.58,warm
1989-03-22,full,61.69,cool
1989-03-22,rolling20y,70.53,warm
1989-03-23,full,61.72,cool
1989-03-23,rolling20y,70.56,warm
1989-03-24,full,61.72,cool
1989-03-24,rolling20y,70.56,warm
1989-03-27,full,61.77,cool
1989-03-27,rolling20y,70.61,warm
1989-03-28,full,61.81,cool
1989-03-28,rolling20y,70.65,warm
1989-03-29,full,61.8,cool
1989-03-29,rolling20y,70.64,warm
1989-03-30,full,61.81,cool
1989-03-30,rolling20y,70.65,warm
1989-03-31,full,61.79,cool
1989-03-31,rolling20y,70.63,warm
1989-04-03,full,62.93,cool
1989-04-03,rolling20y,71.87,warm
1989-04-04,full,62.8,cool
1989-04-04,rolling20y,71.74,warm
1989-04-05,full,62.76,cool
1989-04-05,rolling20y,71.69,warm
1989-04-06,full,62.9,cool
1989-04-06,rolling20y,71.84,warm
1989-04-07,full,62.8,cool
1989-04-07,rolling20y,71.74,warm
1989-04-10,full,62.8,cool
1989-04-10,rolling20y,71.74,warm
1989-04-11,full,62.8,cool
1989-04-11,rolling20y,71.74,warm
1989-04-12,full,62.8,cool
1989-04-12,rolling20y,71.74,warm
1989-04-13,full,62.86,cool
1989-04-13,rolling20y,71.8,warm
1989-04-14,full,62.69,cool
1989-04-14,rolling20y,71.63,warm
1989-04-17,full,62.74,cool
1989-04-17,rolling20y,71.68,warm
1989-04-18,full,62.6,cool
1989-04-18,rolling20y,71.54,warm
1989-04-19,full,62.6,cool
1989-04-19,rolling20y,71.54,warm
1989-04-20,full,62.71,cool
1989-04-20,rolling20y,71.65,warm
1989-04-21,full,62.77,cool
1989-04-21,rolling20y,71.71,warm
1989-04-24,full,62.84,cool
1989-04-24,rolling20y,71.77,warm
1989-04-25,full,62.77,cool
1989-04-25,rolling20y,71.7,warm
1989-04-26,full,62.62,cool
1989-04-26,rolling20y,71.55,warm
1989-04-27,full,62.46,cool
1989-04-27,rolling20y,71.4,warm
1989-04-28,full,62.53,cool
1989-04-28,rolling20y,71.47,warm
1989-05-01,full,63.37,cool
1989-05-01,rolling20y,72.3,warm
1989-05-02,full,63.27,cool
1989-05-02,rolling20y,72.21,warm
1989-05-03,full,63.16,cool
1989-05-03,rolling20y,72.1,warm
1989-05-04,full,63.16,cool
1989-05-04,rolling20y,72.1,warm
1989-05-05,full,62.93,cool
1989-05-05,rolling20y,71.87,warm
1989-05-08,full,62.93,cool
1989-05-08,rolling20y,71.87,warm
1989-05-09,full,63.0,cool
1989-05-09,rolling20y,71.94,warm
1989-05-10,full,63.06,cool
1989-05-10,rolling20y,72.0,warm
1989-05-11,full,62.91,cool
1989-05-11,rolling20y,71.84,warm
1989-05-12,full,62.85,cool
1989-05-12,rolling20y,71.79,warm
1989-05-15,full,63.01,cool
1989-05-15,rolling20y,71.95,warm
1989-05-16,full,63.12,cool
1989-05-16,rolling20y,72.05,warm
1989-05-17,full,63.19,cool
1989-05-17,rolling20y,72.13,warm
1989-05-18,full,63.37,cool
1989-05-18,rolling20y,72.31,warm
1989-05-19,full,63.4,cool
1989-05-19,rolling20y,72.34,warm
1989-05-22,full,63.49,cool
1989-05-22,rolling20y,72.43,warm
1989-05-23,full,63.4,cool
1989-05-23,rolling20y,72.34,warm
1989-05-24,full,63.27,cool
1989-05-24,rolling20y,72.21,warm
1989-05-25,full,63.47,cool
1989-05-25,rolling20y,72.41,warm
1989-05-26,full,63.4,cool
1989-05-26,rolling20y,72.34,warm
1989-05-29,full,63.4,cool
1989-05-29,rolling20y,72.34,warm
1989-05-30,full,63.4,cool
1989-05-30,rolling20y,72.33,warm
1989-05-31,full,63.36,cool
1989-05-31,rolling20y,72.3,warm
1989-06-01,full,64.29,warm
1989-06-01,rolling20y,73.39,warm
1989-06-02,full,63.95,cool
1989-06-02,rolling20y,73.05,warm
1989-06-05,full,63.94,cool
1989-06-05,rolling20y,73.04,warm
1989-06-06,full,63.95,cool
1989-06-06,rolling20y,73.05,warm
1989-06-07,full,64.0,warm
1989-06-07,rolling20y,73.11,warm
1989-06-08,full,63.88,cool
1989-06-08,rolling20y,72.99,warm
1989-06-09,full,64.06,warm
1989-06-09,rolling20y,73.16,warm
1989-06-12,full,64.06,warm
1989-06-12,rolling20y,73.16,warm
1989-06-13,full,64.14,warm
1989-06-13,rolling20y,73.24,warm
1989-06-14,full,64.14,warm
1989-06-14,rolling20y,73.24,warm
1989-06-15,full,64.11,warm
1989-06-15,rolling20y,73.21,warm
1989-06-16,full,64.19,warm
1989-06-16,rolling20y,73.29,warm
1989-06-19,full,64.19,warm
1989-06-19,rolling20y,73.29,warm
1989-06-20,full,64.23,warm
1989-06-20,rolling20y,73.33,warm
1989-06-21,full,64.13,warm
1989-06-21,rolling20y,73.23,warm
1989-06-22,full,64.16,warm
1989-06-22,rolling20y,73.26,warm
1989-06-23,full,64.07,warm
1989-06-23,rolling20y,73.17,warm
1989-06-26,full,64.16,warm
1989-06-26,rolling20y,73.26,warm
1989-06-27,full,64.13,warm
1989-06-27,rolling20y,73.23,warm
1989-06-28,full,63.95,cool
1989-06-28,rolling20y,73.05,warm
1989-06-29,full,63.81,cool
1989-06-29,rolling20y,72.91,warm
1989-06-30,full,63.71,cool
1989-06-30,rolling20y,72.81,warm
1989-07-03,full,65.17,warm
1989-07-03,rolling20y,74.11,warm
1989-07-04,full,65.17,warm
1989-07-04,rolling20y,74.11,warm
1989-07-05,full,65.12,warm
1989-07-05,rolling20y,74.06,warm
1989-07-06,full,65.1,warm
1989-07-06,rolling20y,74.04,warm
1989-07-07,full,65.02,warm
1989-07-07,rolling20y,73.96,warm
1989-07-10,full,65.04,warm
1989-07-10,rolling20y,73.98,warm
1989-07-11,full,65.02,warm
1989-07-11,rolling20y,73.96,warm
1989-07-12,full,64.93,warm
1989-07-12,rolling20y,73.87,warm
1989-07-13,full,64.93,warm
1989-07-13,rolling20y,73.87,warm
1989-07-14,full,64.99,warm
1989-07-14,rolling20y,73.93,warm
1989-07-17,full,65.0,warm
1989-07-17,rolling20y,73.95,warm
1989-07-18,full,65.04,warm
1989-07-18,rolling20y,73.98,warm
1989-07-19,full,65.02,warm
1989-07-19,rolling20y,73.96,warm
1989-07-20,full,65.0,warm
1989-07-20,rolling20y,73.94,warm
1989-07-21,full,65.08,warm
1989-07-21,rolling20y,74.02,warm
1989-07-24,full,65.13,warm
1989-07-24,rolling20y,74.07,warm
1989-07-25,full,65.06,warm
1989-07-25,rolling20y,74.0,warm
1989-07-26,full,64.89,warm
1989-07-26,rolling20y,73.84,warm
1989-07-27,full,64.89,warm
1989-07-27,rolling20y,73.84,warm
1989-07-28,full,64.79,warm
1989-07-28,rolling20y,73.73,warm
1989-07-31,full,64.85,warm
1989-07-31,rolling20y,73.79,warm
1989-08-01,full,66.43,warm
1989-08-01,rolling20y,75.71,warm
1989-08-02,full,66.51,warm
1989-08-02,rolling20y,75.8,warm
1989-08-03,full,66.55,warm
1989-08-03,rolling20y,75.84,warm
1989-08-04,full,66.74,warm
1989-08-04,rolling20y,76.02,frothy
1989-08-07,full,66.81,warm
1989-08-07,rolling20y,76.09,frothy
1989-08-08,full,66.78,warm
1989-08-08,rolling20y,76.07,frothy
1989-08-09,full,66.75,warm
1989-08-09,rolling20y,76.04,frothy
1989-08-10,full,66.8,warm
1989-08-10,rolling20y,76.08,frothy
1989-08-11,full,66.89,warm
1989-08-11,rolling20y,76.18,frothy
1989-08-14,full,66.99,warm
1989-08-14,rolling20y,76.27,frothy
1989-08-15,full,67.01,warm
1989-08-15,rolling20y,76.29,frothy
1989-08-16,full,66.93,warm
1989-08-16,rolling20y,76.21,frothy
1989-08-17,full,67.01,warm
1989-08-17,rolling20y,76.29,frothy
1989-08-18,full,67.08,warm
1989-08-18,rolling20y,76.37,frothy
1989-08-21,full,67.11,warm
1989-08-21,rolling20y,76.4,frothy
1989-08-22,full,67.17,warm
1989-08-22,rolling20y,76.46,frothy
1989-08-23,full,67.11,warm
1989-08-23,rolling20y,76.4,frothy
1989-08-24,full,67.11,warm
1989-08-24,rolling20y,76.4,frothy
1989-08-25,full,67.14,warm
1989-08-25,rolling20y,76.43,frothy
1989-08-28,full,67.17,warm
1989-08-28,rolling20y,76.46,frothy
1989-08-29,full,67.27,warm
1989-08-29,rolling20y,76.55,frothy
1989-08-30,full,67.23,warm
1989-08-30,rolling20y,76.52,frothy
1989-08-31,full,67.23,warm
1989-08-31,rolling20y,76.52,frothy
1989-09-01,full,67.22,warm
1989-09-01,rolling20y,76.37,frothy
1989-09-04,full,67.22,warm
1989-09-04,rolling20y,76.37,frothy
1989-09-05,full,67.22,warm
1989-09-05,rolling20y,76.37,frothy
1989-09-06,full,67.22,warm
1989-09-06,rolling20y,76.36,frothy
1989-09-07,full,67.22,warm
1989-09-07,rolling20y,76.36,frothy
1989-09-08,full,67.05,warm
1989-09-08,rolling20y,76.19,frothy
1989-09-11,full,66.88,warm
1989-09-11,rolling20y,76.02,frothy
1989-09-12,full,66.81,warm
1989-09-12,rolling20y,75.96,warm
1989-09-13,full,66.76,warm
1989-09-13,rolling20y,75.9,warm
1989-09-14,full,66.66,warm
1989-09-14,rolling20y,75.8,warm
1989-09-15,full,66.67,warm
1989-09-15,rolling20y,75.82,warm
1989-09-18,full,66.78,warm
1989-09-18,rolling20y,75.92,warm
1989-09-19,full,66.82,warm
1989-09-19,rolling20y,75.96,warm
1989-09-20,full,67.02,warm
